person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,monthly_interest_rate,emi,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status_num,monthly_income,dti,loan_status
24,female,Master,66701,2,MORTGAGE,5500,VENTURE,0.007158333,173.850914,8.59,0.08,3,648,No,0,458.3333333,0.379311085,Rejected
41,male,Associate,46309,21,RENT,8875,DEBTCONSOLIDATION,0.015858333,325.4568086,19.03,0.19,11,654,Yes,0,739.5833333,0.440054276,Rejected
28,male,Master,65140,6,RENT,5000,VENTURE,0.01015,166.5017348,12.18,0.08,5,648,Yes,0,416.6666667,0.399604163,Rejected
26,male,Doctorate,68340,3,RENT,10000,DEBTCONSOLIDATION,0.010575,335.4483066,12.69,0.15,4,663,No,1,833.3333333,0.402537968,Approved
23,female,Associate,77880,3,RENT,10098,VENTURE,0.00965,333.3760473,11.58,0.13,4,659,No,1,841.5,0.396168802,Approved
31,female,Bachelor,91087,8,RENT,18000,HOMEIMPROVEMENT,0.007416667,571.5578127,8.9,0.2,6,679,Yes,0,1500.0,0.381038542,Rejected
24,male,Master,60126,2,MORTGAGE,2500,MEDICAL,0.009175,81.85863239,11.01,0.04,2,680,No,1,208.3333333,0.392921435,Approved
25,female,High School,23938,0,RENT,7000,VENTURE,0.014016667,248.9424615,16.82,0.29,3,653,No,1,583.3333333,0.426758505,Approved
23,female,High School,16936,2,RENT,3000,DEBTCONSOLIDATION,0.009175,98.23035886,11.01,0.18,3,524,No,1,250.0,0.392921435,Approved
43,male,High School,66875,18,OWN,2000,PERSONAL,0.010441667,66.93603336,12.53,0.03,11,708,Yes,0,166.6666667,0.4016162,Rejected
29,female,Associate,59010,3,RENT,10000,MEDICAL,0.00885,325.5905645,10.62,0.17,9,651,No,0,833.3333333,0.390708677,Rejected
32,male,Associate,44287,7,RENT,12000,VENTURE,0.00625,373.2746179,7.5,0.27,7,691,No,1,1000.0,0.373274618,Approved
29,male,Master,35407,6,RENT,4000,VENTURE,0.0116,136.5551495,13.92,0.11,10,588,No,1,333.3333333,0.409665448,Approved
25,male,Master,121083,3,MORTGAGE,17600,HOMEIMPROVEMENT,0.008825,572.7901999,10.59,0.15,2,575,Yes,0,1466.666667,0.390538773,Rejected
29,male,Bachelor,130529,7,MORTGAGE,35000,DEBTCONSOLIDATION,0.013566667,1235.33991,16.28,0.27,7,554,No,1,2916.666667,0.423545112,Approved
73,male,Associate,47877,48,RENT,1800,MEDICAL,0.010441667,60.24243002,12.53,0.04,21,684,No,0,150.0,0.4016162,Rejected
26,male,Bachelor,19740,0,RENT,2800,MEDICAL,0.008208333,90.15106494,9.85,0.14,7,650,No,1,233.3333333,0.386361707,Approved
23,female,Associate,130687,2,RENT,10000,DEBTCONSOLIDATION,0.009175,327.4345295,11.01,0.08,3,675,No,1,833.3333333,0.392921435,Approved
47,male,Associate,37113,23,OWN,8000,EDUCATION,0.009175,261.9476236,11.01,0.22,17,591,Yes,0,666.6666667,0.392921435,Rejected
27,female,Master,84683,5,MORTGAGE,14750,MEDICAL,0.006241667,458.7489787,7.49,0.17,9,641,Yes,0,1229.166667,0.373219508,Rejected
26,male,Associate,99465,1,RENT,10000,MEDICAL,0.006075,310.0986217,7.29,0.1,4,605,Yes,0,833.3333333,0.372118346,Rejected
25,female,Associate,48095,0,RENT,16000,VENTURE,0.013041667,559.7517083,15.65,0.33,3,658,No,1,1333.333333,0.419813781,Approved
38,female,High School,231498,16,MORTGAGE,5600,HOMEIMPROVEMENT,0.006583333,175.2254223,7.9,0.02,14,661,Yes,0,466.6666667,0.375483048,Rejected
27,female,Associate,38225,6,RENT,2600,HOMEIMPROVEMENT,0.012283333,89.79916621,14.74,0.07,5,634,No,1,216.6666667,0.41445769,Approved
37,male,High School,175346,17,MORTGAGE,11375,PERSONAL,0.009158333,372.3490417,10.99,0.06,11,571,No,1,947.9166667,0.39280778,Approved
25,female,Bachelor,185905,2,MORTGAGE,12225,MEDICAL,0.006241667,380.2173739,7.49,0.07,3,611,No,0,1018.75,0.373219508,Rejected
25,female,Associate,40937,3,MORTGAGE,7125,MEDICAL,0.006258333,221.6645288,7.51,0.17,3,655,No,0,593.75,0.373329733,Rejected
36,female,High School,62431,14,RENT,6439,EDUCATION,0.012491667,223.1785195,14.99,0.1,13,684,No,0,536.5833333,0.41592518,Rejected
24,female,Master,44371,3,RENT,6000,MEDICAL,0.012466667,207.8744612,14.96,0.14,2,635,Yes,0,500.0,0.415748922,Rejected
31,male,High School,84931,11,MORTGAGE,5000,PERSONAL,0.009758333,165.3798522,11.71,0.06,6,642,Yes,0,416.6666667,0.396911645,Rejected
25,male,High School,33600,3,RENT,5000,EDUCATION,0.006583333,156.4512699,7.9,0.15,3,543,No,1,416.6666667,0.375483048,Approved
37,male,Associate,51262,8,RENT,5000,MEDICAL,0.006191667,155.3703969,7.43,0.1,11,541,Yes,0,416.6666667,0.372888953,Rejected
29,female,Master,97064,7,RENT,35000,DEBTCONSOLIDATION,0.010566667,1173.900936,12.68,0.36,10,680,No,1,2916.666667,0.402480321,Approved
25,male,High School,72958,5,RENT,20000,EDUCATION,0.009175,654.8690591,11.01,0.27,4,658,No,1,1666.666667,0.392921435,Approved
37,female,Master,48337,12,OWN,8000,VENTURE,0.007075,252.5032316,8.49,0.17,13,617,Yes,0,666.6666667,0.378754847,Rejected
24,female,Bachelor,80544,0,RENT,30000,MEDICAL,0.009175,982.3035886,11.01,0.37,3,668,No,1,2500.0,0.392921435,Approved
24,male,High School,92908,2,MORTGAGE,4000,PERSONAL,0.00995,132.7426397,11.94,0.04,3,667,No,0,333.3333333,0.398227919,Rejected
28,male,High School,116285,5,RENT,5000,VENTURE,0.009266667,163.9778699,11.12,0.04,7,668,Yes,0,416.6666667,0.393546888,Rejected
29,female,Bachelor,73067,6,RENT,12000,PERSONAL,0.01185,411.414948,14.22,0.16,6,669,Yes,0,1000.0,0.411414948,Rejected
26,male,Master,84959,6,MORTGAGE,4500,PERSONAL,0.006258333,139.9986498,7.51,0.05,4,608,Yes,0,375.0,0.373329733,Rejected
27,female,High School,56290,3,MORTGAGE,9162,MEDICAL,0.013325,322.0635055,15.99,0.16,7,610,No,1,763.5,0.421825155,Approved
36,female,Bachelor,47859,13,RENT,15000,MEDICAL,0.011383333,510.1909113,13.66,0.31,8,689,No,1,1250.0,0.408152729,Approved
23,male,High School,27004,2,RENT,5500,EDUCATION,0.010866667,185.4227195,13.04,0.2,4,606,Yes,0,458.3333333,0.404558661,Rejected
27,female,Master,86249,5,RENT,3200,DEBTCONSOLIDATION,0.0115,109.0578306,13.8,0.04,5,648,No,1,266.6666667,0.408966865,Approved
24,male,High School,89741,0,RENT,4900,PERSONAL,0.010725,164.793713,12.87,0.05,3,666,Yes,0,408.3333333,0.40357644,Rejected
30,male,Associate,41778,5,RENT,7500,HOMEIMPROVEMENT,0.008833333,244.1221267,10.6,0.18,6,602,No,1,625.0,0.390595403,Approved
23,male,Bachelor,77105,2,RENT,6000,VENTURE,0.011016667,202.8000921,13.22,0.08,2,653,No,0,500.0,0.405600184,Rejected
25,male,Associate,97037,4,MORTGAGE,10000,EDUCATION,0.009175,327.4345295,11.01,0.1,4,666,No,0,833.3333333,0.392921435,Rejected
29,male,Bachelor,45875,8,RENT,3292,EDUCATION,0.008808333,107.1067363,10.57,0.07,8,572,Yes,0,274.3333333,0.390425527,Rejected
28,female,Associate,43108,5,RENT,6000,EDUCATION,0.009908333,198.9707769,11.89,0.14,10,582,Yes,0,500.0,0.397941554,Rejected
27,male,Doctorate,108663,5,OWN,7500,VENTURE,0.006258333,233.3310829,7.51,0.07,6,567,Yes,0,625.0,0.373329733,Rejected
32,female,High School,102380,11,RENT,10000,DEBTCONSOLIDATION,0.008233333,322.1087723,9.88,0.1,10,602,Yes,0,833.3333333,0.386530527,Rejected
23,female,Bachelor,40232,0,RENT,3725,DEBTCONSOLIDATION,0.00545,114.2353668,6.54,0.09,2,472,Yes,0,310.4166667,0.368006551,Rejected
40,male,Doctorate,115106,18,MORTGAGE,21548,HOMEIMPROVEMENT,0.01165,736.2502701,13.98,0.19,12,768,No,0,1795.666667,0.410015001,Rejected
27,female,Master,47888,8,RENT,8000,EDUCATION,0.009191667,262.0234068,11.03,0.17,9,667,No,0,666.6666667,0.39303511,Rejected
23,female,Bachelor,63707,0,MORTGAGE,5000,PERSONAL,0.009566667,164.8324769,11.48,0.08,2,627,No,1,416.6666667,0.395597945,Approved
26,female,Associate,86423,6,OWN,16500,MEDICAL,0.013708333,583.7634457,16.45,0.19,3,637,No,1,1375.0,0.424555233,Approved
28,female,Associate,99541,10,MORTGAGE,18000,EDUCATION,0.006383333,561.2355672,7.66,0.18,9,645,Yes,0,1500.0,0.374157045,Rejected
26,female,Associate,79163,3,RENT,21000,DEBTCONSOLIDATION,0.011741667,718.6485224,14.09,0.27,3,627,No,1,1750.0,0.410656298,Approved
29,male,High School,40456,8,RENT,7200,EDUCATION,0.009758333,238.1469871,11.71,0.18,10,610,No,1,600.0,0.396911645,Approved
36,female,Associate,118952,17,MORTGAGE,20000,PERSONAL,0.013625,706.6014616,16.35,0.17,16,672,No,0,1666.666667,0.423960877,Rejected
21,male,Master,44392,0,RENT,4500,VENTURE,0.014391667,161.0426115,17.27,0.1,2,548,No,1,375.0,0.429446964,Approved
32,female,High School,30751,7,RENT,11700,MEDICAL,0.010566667,392.418313,12.68,0.38,10,627,No,1,975.0,0.402480321,Approved
31,male,High School,32056,7,RENT,8000,PERSONAL,0.008558333,259.1527933,10.27,0.25,6,616,No,1,666.6666667,0.38872919,Approved
41,male,High School,170189,18,MORTGAGE,6000,VENTURE,0.009291667,196.858784,11.15,0.04,15,658,No,0,500.0,0.393717568,Rejected
22,female,High School,34624,0,RENT,4200,MEDICAL,0.008258333,135.3447867,9.91,0.12,4,589,No,1,350.0,0.386699391,Approved
33,male,Bachelor,31062,10,RENT,8500,VENTURE,0.011075,287.5873317,13.29,0.27,6,624,No,1,708.3333333,0.406005645,Approved
30,male,High School,130695,8,MORTGAGE,5000,HOMEIMPROVEMENT,0.009158333,163.6699084,10.99,0.04,5,621,No,0,416.6666667,0.39280778,Rejected
43,male,Associate,55864,15,RENT,13000,MEDICAL,0.013083333,455.118326,15.7,0.23,13,643,No,1,1083.333333,0.420109224,Approved
27,female,High School,57077,4,RENT,11711,EDUCATION,0.011183333,396.9631523,13.42,0.21,6,682,No,1,975.9166667,0.406759271,Approved
23,female,Master,57177,2,RENT,8800,EDUCATION,0.006408333,274.5032694,7.69,0.15,4,691,Yes,0,733.3333333,0.37432264,Rejected
23,female,Associate,36441,1,MORTGAGE,4000,MEDICAL,0.0136,141.2608878,16.32,0.11,4,585,No,1,333.3333333,0.423782663,Approved
22,female,Master,75890,1,RENT,10000,EDUCATION,0.009158333,327.3398169,10.99,0.13,2,670,No,0,833.3333333,0.39280778,Rejected
22,male,Bachelor,111304,0,MORTGAGE,1400,VENTURE,0.009175,45.84083414,11.01,0.01,3,612,Yes,0,116.6666667,0.392921435,Rejected
26,male,Master,40770,3,RENT,4801,VENTURE,0.010575,161.048732,12.69,0.12,4,689,Yes,0,400.0833333,0.402537968,Rejected
40,male,Associate,199346,18,MORTGAGE,9000,DEBTCONSOLIDATION,0.006258333,279.9972995,7.51,0.05,16,620,Yes,0,750.0,0.373329733,Rejected
27,male,Bachelor,75462,7,MORTGAGE,9600,EDUCATION,0.0115,327.1734917,13.8,0.13,7,662,Yes,0,800.0,0.408966865,Rejected
27,female,Associate,33443,7,RENT,3000,DEBTCONSOLIDATION,0.004825,90.98063095,5.79,0.09,10,564,Yes,0,250.0,0.363922524,Rejected
52,male,High School,85005,33,OWN,12000,PERSONAL,0.009258333,393.4900041,11.11,0.14,22,645,Yes,0,1000.0,0.393490004,Rejected
21,male,Bachelor,57770,0,RENT,10000,MEDICAL,0.012775,348.2714892,15.33,0.17,4,715,No,1,833.3333333,0.417925787,Approved
31,male,High School,32188,9,RENT,4200,PERSONAL,0.009175,137.5225024,11.01,0.13,9,599,Yes,0,350.0,0.392921435,Rejected
25,male,Master,58660,3,RENT,8000,VENTURE,0.010866667,269.7057738,13.04,0.14,4,695,No,0,666.6666667,0.404558661,Rejected
27,female,Doctorate,19647,5,OWN,6400,EDUCATION,0.00645,199.7859898,7.74,0.33,9,685,No,1,533.3333333,0.374598731,Approved
32,male,Associate,58796,10,OWN,8000,EDUCATION,0.004825,242.6150159,5.79,0.14,7,654,No,0,666.6666667,0.363922524,Rejected
25,female,Associate,115617,0,RENT,35000,MEDICAL,0.013291667,1229.632352,15.95,0.3,2,620,No,1,2916.666667,0.421588235,Approved
24,male,Bachelor,180751,0,MORTGAGE,15000,MEDICAL,0.009175,491.1517943,11.01,0.08,2,684,Yes,0,1250.0,0.392921435,Rejected
25,male,Bachelor,116087,0,MORTGAGE,12000,HOMEIMPROVEMENT,0.007166667,379.3667358,8.6,0.1,4,677,No,0,1000.0,0.379366736,Rejected
20,female,Master,118478,0,MORTGAGE,24250,EDUCATION,0.009175,794.0287342,11.01,0.2,4,594,No,0,2020.833333,0.392921435,Rejected
34,male,High School,48936,13,RENT,15000,MEDICAL,0.009025,489.8740507,10.83,0.31,6,712,No,1,1250.0,0.391899241,Approved
26,male,Bachelor,76699,2,RENT,7842,MEDICAL,0.009683333,259.0456237,11.62,0.1,7,598,No,1,653.5,0.396397282,Approved
35,male,Bachelor,44249,12,MORTGAGE,16000,EDUCATION,0.009158333,523.743707,10.99,0.36,8,650,No,1,1333.333333,0.39280778,Approved
23,male,High School,33086,0,OWN,5000,EDUCATION,0.008875,162.8660942,10.65,0.15,4,636,No,0,416.6666667,0.390878626,Rejected
23,female,High School,136525,2,MORTGAGE,19750,VENTURE,0.016666667,733.9807714,20.0,0.14,4,577,No,1,1645.833333,0.445963,Approved
23,female,Bachelor,40925,0,RENT,9000,PERSONAL,0.009175,294.6910766,11.01,0.22,4,487,No,1,750.0,0.392921435,Approved
23,female,Master,48000,0,RENT,12000,MEDICAL,0.009025,391.8992406,10.83,0.25,3,535,No,1,1000.0,0.391899241,Approved
21,female,Bachelor,44105,0,RENT,18000,PERSONAL,0.008233333,579.7957901,9.88,0.41,3,654,No,1,1500.0,0.386530527,Approved
23,male,Bachelor,45917,1,RENT,7015,EDUCATION,0.0107,235.8228179,12.84,0.15,4,686,Yes,0,584.5833333,0.403403252,Rejected
23,female,Bachelor,22364,0,RENT,8500,HOMEIMPROVEMENT,0.009175,278.3193501,11.01,0.38,3,644,No,1,708.3333333,0.392921435,Approved
24,female,High School,132675,1,MORTGAGE,25000,EDUCATION,0.010441667,836.700417,12.53,0.19,2,635,Yes,0,2083.333333,0.4016162,Rejected
23,female,High School,65651,1,MORTGAGE,15000,EDUCATION,0.013858333,532.0328485,16.63,0.23,2,608,No,1,1250.0,0.425626279,Approved
35,male,High School,120996,10,MORTGAGE,10000,VENTURE,0.005516667,307.0365168,6.62,0.08,8,674,No,0,833.3333333,0.36844382,Rejected
25,male,High School,71793,5,RENT,6819,MEDICAL,0.010858333,229.8576048,13.03,0.09,2,589,No,1,568.25,0.404500844,Approved
25,male,Master,57321,0,RENT,3500,MEDICAL,0.008325,112.9187236,9.99,0.06,3,610,Yes,0,291.6666667,0.387149909,Rejected
24,male,Bachelor,154488,0,MORTGAGE,18000,DEBTCONSOLIDATION,0.014391667,644.170446,17.27,0.12,2,691,No,1,1500.0,0.429446964,Approved
22,male,Bachelor,50419,0,MORTGAGE,7975,PERSONAL,0.004825,241.856844,5.79,0.16,3,596,Yes,0,664.5833333,0.363922524,Rejected
24,male,Bachelor,55095,1,RENT,4000,DEBTCONSOLIDATION,0.013325,140.6083849,15.99,0.07,4,678,No,1,333.3333333,0.421825155,Approved
29,male,Bachelor,91038,8,RENT,20000,MEDICAL,0.007108333,631.6288059,8.53,0.22,10,673,Yes,0,1666.666667,0.378977284,Rejected
24,male,Associate,41910,0,RENT,14000,VENTURE,0.012175,482.6450811,14.61,0.33,2,610,No,1,1166.666667,0.413695784,Approved
23,male,Bachelor,24438,2,RENT,7772,MEDICAL,0.012075,267.4819342,14.49,0.32,4,655,No,1,647.6666667,0.412993208,Approved
25,male,Associate,102796,1,MORTGAGE,1000,PERSONAL,0.007766667,31.94887397,9.32,0.01,2,630,No,0,83.33333333,0.383386488,Rejected
35,female,Bachelor,72957,13,MORTGAGE,7000,PERSONAL,0.005066667,213.2073912,6.08,0.1,11,617,Yes,0,583.3333333,0.365498385,Rejected
22,male,High School,93312,0,RENT,6800,EDUCATION,0.011016667,229.8401044,13.22,0.07,3,625,Yes,0,566.6666667,0.405600184,Rejected
28,female,Bachelor,61391,6,RENT,5200,PERSONAL,0.010441667,174.0336867,12.53,0.08,8,658,No,0,433.3333333,0.4016162,Rejected
21,female,Associate,87582,0,MORTGAGE,8000,VENTURE,0.005825,246.9801993,6.99,0.09,2,624,Yes,0,666.6666667,0.370470299,Rejected
35,male,High School,73172,15,MORTGAGE,19600,EDUCATION,0.008258333,631.6090046,9.91,0.27,5,659,Yes,0,1633.333333,0.386699391,Rejected
22,male,High School,35446,0,MORTGAGE,9000,DEBTCONSOLIDATION,0.009175,294.6910766,11.01,0.25,4,588,No,1,750.0,0.392921435,Approved
26,male,High School,43241,2,RENT,12094,EDUCATION,0.007916667,387.4064942,9.5,0.28,6,690,No,1,1007.833333,0.384395397,Approved
32,male,Bachelor,51255,10,RENT,2000,EDUCATION,0.013016667,69.93942885,15.62,0.04,6,551,No,1,166.6666667,0.419636573,Approved
41,male,High School,45779,22,RENT,19844,DEBTCONSOLIDATION,0.010916667,669.5789947,13.1,0.43,16,584,No,1,1653.666667,0.404905661,Approved
22,male,Bachelor,61545,0,RENT,7500,DEBTCONSOLIDATION,0.011016667,253.5001152,13.22,0.12,3,663,Yes,0,625.0,0.405600184,Rejected
23,male,Bachelor,45202,1,MORTGAGE,4000,DEBTCONSOLIDATION,0.006383333,124.7190149,7.66,0.09,2,539,No,1,333.3333333,0.374157045,Approved
27,male,Bachelor,82578,2,MORTGAGE,6000,PERSONAL,0.009883333,198.8848965,11.86,0.07,6,667,Yes,0,500.0,0.397769793,Rejected
23,male,High School,91996,0,RENT,15000,VENTURE,0.00895,489.2359197,10.74,0.16,4,647,Yes,0,1250.0,0.391388736,Rejected
24,female,Master,32250,1,RENT,6250,MEDICAL,0.005758333,192.7247756,6.91,0.19,4,678,Yes,0,520.8333333,0.370031569,Rejected
22,male,Associate,38464,0,MORTGAGE,5000,DEBTCONSOLIDATION,0.011491667,170.378617,13.79,0.13,4,627,Yes,0,416.6666667,0.408908681,Rejected
22,female,Master,52640,0,MORTGAGE,5000,EDUCATION,0.00595,154.7057367,7.14,0.09,2,499,Yes,0,416.6666667,0.371293768,Rejected
24,male,Associate,66074,0,RENT,16750,PERSONAL,0.016666667,622.4900213,20.0,0.25,2,660,No,1,1395.833333,0.445963,Approved
24,female,Bachelor,32465,3,RENT,4800,EDUCATION,0.011125,162.5413483,13.35,0.15,3,648,Yes,0,400.0,0.406353371,Rejected
22,female,Associate,48348,0,RENT,3600,DEBTCONSOLIDATION,0.014575,129.2294499,17.49,0.07,3,680,No,1,300.0,0.430764833,Approved
21,male,Associate,51269,0,RENT,4000,EDUCATION,0.01035,133.6610684,12.42,0.08,3,611,No,0,333.3333333,0.400983205,Rejected
24,male,High School,68208,0,MORTGAGE,10000,EDUCATION,0.006241667,311.0162568,7.49,0.15,3,538,Yes,0,833.3333333,0.373219508,Rejected
26,male,High School,130096,1,RENT,25000,PERSONAL,0.012541667,867.2454681,15.05,0.19,3,636,No,1,2083.333333,0.416277825,Approved
24,male,Master,27006,1,RENT,5981,HOMEIMPROVEMENT,0.010991667,202.0713188,13.19,0.22,2,573,No,1,498.4166667,0.405426488,Approved
27,male,Master,50941,7,RENT,4882,MEDICAL,0.010025,162.2222216,12.03,0.1,5,731,Yes,0,406.8333333,0.398743683,Rejected
29,male,Associate,36710,5,MORTGAGE,4000,MEDICAL,0.0116,136.5551495,13.92,0.11,7,613,No,1,333.3333333,0.409665448,Approved
25,male,High School,38922,4,RENT,14850,DEBTCONSOLIDATION,0.007416667,471.5351955,8.9,0.38,3,680,No,1,1237.5,0.381038542,Approved
32,male,Associate,140937,9,RENT,12000,PERSONAL,0.014941667,433.4074775,17.93,0.09,10,637,No,1,1000.0,0.433407477,Approved
25,male,Bachelor,57482,5,MORTGAGE,12000,EDUCATION,0.005516667,368.4438201,6.62,0.21,2,640,No,1,1000.0,0.36844382,Approved
22,female,Bachelor,51036,1,RENT,5000,MEDICAL,0.007608333,159.3013543,9.13,0.1,3,669,No,0,416.6666667,0.38232325,Rejected
31,female,Associate,34414,12,RENT,3600,HOMEIMPROVEMENT,0.013741667,127.4379329,16.49,0.1,7,529,No,1,300.0,0.42479311,Approved
30,female,Associate,39511,8,RENT,8400,HOMEIMPROVEMENT,0.01165,287.0105007,13.98,0.21,9,668,No,1,700.0,0.410015001,Approved
22,male,High School,39668,0,MORTGAGE,5500,DEBTCONSOLIDATION,0.009175,180.0889913,11.01,0.14,2,679,Yes,0,458.3333333,0.392921435,Rejected
23,female,High School,64049,3,MORTGAGE,15000,PERSONAL,0.013741667,530.991387,16.49,0.23,2,578,Yes,0,1250.0,0.42479311,Rejected
24,male,Associate,68381,1,RENT,5600,EDUCATION,0.005025,170.4389812,6.03,0.08,3,651,Yes,0,466.6666667,0.365226388,Rejected
39,male,High School,131166,18,MORTGAGE,14557,VENTURE,0.01135,494.8413085,13.62,0.11,15,616,No,1,1213.083333,0.407920293,Approved
24,male,Associate,8277,1,RENT,1168,VENTURE,0.009816667,38.67169919,11.78,0.14,3,600,No,1,97.33333333,0.397311978,Approved
28,male,Bachelor,61217,7,MORTGAGE,5000,DEBTCONSOLIDATION,0.00645,156.0828045,7.74,0.08,6,615,Yes,0,416.6666667,0.374598731,Rejected
25,female,Associate,75526,7,RENT,25000,EDUCATION,0.010608333,839.1012579,12.73,0.33,4,603,No,1,2083.333333,0.402768604,Approved
28,male,Master,90747,4,RENT,6000,VENTURE,0.006241667,186.6097541,7.49,0.07,6,657,No,0,500.0,0.373219508,Rejected
29,male,Associate,77983,7,RENT,9000,DEBTCONSOLIDATION,0.009175,294.6910766,11.01,0.12,6,689,No,1,750.0,0.392921435,Approved
24,male,High School,72899,0,RENT,20000,EDUCATION,0.007708333,638.3242712,9.25,0.27,3,613,No,1,1666.666667,0.382994563,Approved
22,male,Master,37233,0,RENT,6000,DEBTCONSOLIDATION,0.016158333,221.1210131,19.39,0.16,4,636,No,1,500.0,0.442242026,Approved
25,male,Bachelor,144676,3,MORTGAGE,10000,MEDICAL,0.005516667,307.0365168,6.62,0.07,3,629,Yes,0,833.3333333,0.36844382,Rejected
23,female,Bachelor,59556,0,RENT,4500,DEBTCONSOLIDATION,0.010175,149.9161465,12.21,0.08,4,559,Yes,0,375.0,0.399776391,Rejected
24,male,Bachelor,49151,2,RENT,10800,DEBTCONSOLIDATION,0.005766667,333.0777538,6.92,0.22,4,532,Yes,0,900.0,0.370086393,Rejected
31,female,Associate,66037,6,RENT,7750,HOMEIMPROVEMENT,0.010341667,258.9311743,12.41,0.12,8,599,No,1,645.8333333,0.400925689,Approved
27,male,Bachelor,142650,1,MORTGAGE,10000,PERSONAL,0.005141667,304.9902421,6.17,0.07,6,633,Yes,0,833.3333333,0.365988291,Rejected
23,male,Associate,72711,4,MORTGAGE,4000,MEDICAL,0.006383333,124.7190149,7.66,0.06,2,664,No,0,333.3333333,0.374157045,Rejected
22,female,Associate,59584,1,RENT,10418,DEBTCONSOLIDATION,0.007625,332.0173944,9.15,0.17,2,593,No,1,868.1666667,0.382435087,Approved
29,male,Master,31388,8,RENT,10000,HOMEIMPROVEMENT,0.00945,328.9996344,11.34,0.32,5,648,No,1,833.3333333,0.394799561,Approved
26,male,Bachelor,15505,0,OWN,2700,DEBTCONSOLIDATION,0.009175,88.40732298,11.01,0.17,4,587,No,1,225.0,0.392921435,Approved
37,female,Bachelor,61190,13,RENT,15000,HOMEIMPROVEMENT,0.010191667,499.8640414,12.23,0.25,12,708,Yes,0,1250.0,0.399891233,Rejected
26,male,Associate,58664,0,RENT,15000,PERSONAL,0.009175,491.1517943,11.01,0.26,2,564,No,1,1250.0,0.392921435,Approved
29,female,High School,22527,4,RENT,5379,MEDICAL,0.010841667,181.2656775,13.01,0.24,9,639,No,1,448.25,0.404385226,Approved
22,male,Master,89977,3,RENT,24250,DEBTCONSOLIDATION,0.013041667,848.3736829,15.65,0.27,2,692,No,1,2020.833333,0.419813781,Approved
33,male,Bachelor,51310,12,RENT,8000,MEDICAL,0.004991667,243.3392531,5.99,0.16,7,714,Yes,0,666.6666667,0.36500888,Rejected
28,female,Bachelor,169201,4,MORTGAGE,25000,HOMEIMPROVEMENT,0.010441667,836.700417,12.53,0.15,7,700,Yes,0,2083.333333,0.4016162,Rejected
31,male,Bachelor,21602,6,RENT,2112,PERSONAL,0.008525,68.3765885,10.23,0.1,8,600,Yes,0,176.0,0.388503344,Rejected
28,female,Master,81535,5,RENT,24000,DEBTCONSOLIDATION,0.006241667,746.4390162,7.49,0.29,10,639,No,1,2000.0,0.373219508,Approved
26,female,Associate,36834,2,RENT,14500,VENTURE,0.006383333,452.1064291,7.66,0.39,2,613,No,1,1208.333333,0.374157045,Approved
23,female,Bachelor,78931,3,MORTGAGE,7000,MEDICAL,0.006583333,219.0317779,7.9,0.09,4,659,No,0,583.3333333,0.375483048,Rejected
26,female,High School,57355,5,RENT,15000,MEDICAL,0.006583333,469.3538098,7.9,0.26,4,636,No,1,1250.0,0.375483048,Approved
23,female,Master,109076,1,RENT,12000,EDUCATION,0.007383333,380.8153792,8.86,0.11,3,639,Yes,0,1000.0,0.380815379,Rejected
29,male,High School,22504,3,RENT,6400,DEBTCONSOLIDATION,0.008641667,207.6235452,10.37,0.28,6,686,No,1,533.3333333,0.389294147,Approved
21,male,Associate,37092,0,RENT,6000,EDUCATION,0.010966667,202.6264178,13.16,0.16,4,550,No,1,500.0,0.405252836,Approved
